name,count
Korhonen,22399
Virtanen,21878
Mäkinen,20083
Nieminen,19890
Mäkelä,18907
Hämäläinen,18199
Laine,17865
Heikkinen,17324
Koskinen,17035
Järvinen,16030
Lehtonen,15820
Lehtinen,14913
Saarinen,14690
Salminen,14476
Heinonen,14298
Niemi,14181
Heikkilä,14131
Kinnunen,13896
Salonen,13706
Turunen,13209
Salo,12891
Laitinen,12600
Tuominen,12376
Rantanen,12307
Karjalainen,12293
Jokinen,12049
Mattila,11886
Savolainen,11073
Lahtinen,10973
Ahonen,10832
Ojala,10646
Leppänen,10607
Kallio,9966
Väisänen,9954
Hiltunen,9946
Leinonen,9899
Miettinen,9882
Pitkänen,9793
Aaltonen,9781
Manninen,9696
Koivisto,9542
Hakala,9539
Anttila,9502
Laaksonen,9120
Hirvonen,9002
Räsänen,8980
Lehto,8942
Laakso,8822
Toivonen,8766
Rantala,8637
Mustonen,8633
Aalto,8550
Peltonen,8334
Nurmi,8332
Niemelä,8296
Moilanen,8272
Pulkkinen,8143
Seppälä,8131
Hänninen,8110
Lappalainen,7908
Saari,7902
Kettunen,7876
Partanen,7859
Kauppinen,7692
Kemppainen,7690
Koskela,7631
Seppänen,7594
Lahti,7570
Salmi,7553
Ahola,7546
Huttunen,7373
Ikonen,7281
Aho,7249
Suominen,7239
Kärkkäinen,7204
Pesonen,7145
Halonen,7098
Nyman,6999
Koponen,6967
Mikkonen,6962
Johansson,6930
Peltola,6925
Oksanen,6849
Lindholm,6846
Niskanen,6837
Vainio,6810
Heiskanen,6762
Mikkola,6697
Immonen,6587
Honkanen,6577
Koski,6572
Nurminen,6472
Vuorinen,6461
Harju,6423
Kokkonen,6349
Määttä,6326
Rissanen,6277
Karppinen,6247
Mäki,6178
Laukkanen,6075
Heino,6041
Rajala,6023
Juntunen,6015
Jääskeläinen,5941
Rautiainen,5923
Parviainen,5912
Kangas,5893
Keränen,5877
Hartikainen,5850
Paananen,5782
Karlsson,5720
Leino,5709
Mäenpää,5671
Lindström,5608
Ruotsalainen,5608
Martikainen,5583
Hyvärinen,5519
Hakkarainen,5510
Uusitalo,5473
Kokko,5449
Laurila,5428
Tikkanen,5404
Toivanen,5390
Viitanen,5364
Nevalainen,5352
Salmela,5229
Leskinen,5201
Nykänen,5200
Makkonen,5183
Häkkinen,5094
Holopainen,5092
Kuusisto,5075
Hietala,5010
Tamminen,4971
Eriksson,4955
Ranta,4951
Korpela,4949
Härkönen,4948
Andersson,4944
Kukkonen,4893
Hyvönen,4874
Jaakkola,4829
Karvonen,4826
Karhu,4822
Pasanen,4799
Jokela,4781
Tiainen,4770
Väänänen,4707
Saarela,4664
Kosonen,4661
Sillanpää,4612
Malinen,4598
Rautio,4574
Kujala,4572
Virta,4544
Lindroos,4501
Timonen,4481
Autio,4462
Lindqvist,4435
Kivelä,4430
Valtonen,4383
Kolehmainen,4362
Hokkanen,4357
Lampinen,4349
Jussila,4338
Räisänen,4337
Rinne,4317
Tolonen,4303
Nissinen,4253
Huhtala,4229
Nousiainen,4212
Eskelinen,4160
Vartiainen,4150
Koivula,4128
Laakkonen,4105
Asikainen,4067
Lindberg,4052
Lepistö,4049
Koistinen,4032
Kuusela,4003
Liimatainen,3942
Luoma,3939
Pelkonen,3928
Kyllönen,3896
Hautala,3885
Kulmala,3884
Tolvanen,3873
Tuovinen,3851
Helenius,3813
Pietilä,3811
Koivunen,3798
Penttinen,3791
Huotari,3771
Viljanen,3771
Voutilainen,3770
Pennanen,3742
Hyttinen,3740
Hietanen,3735
Suhonen,3730
Riikonen,3729
Luukkonen,3725
Marttila,3725
Pakarinen,3685
Repo,3675
Järvenpää,3658
Takala,3657
Ketola,3653
Haavisto,3646
Nuutinen,3646
Karttunen,3637
Kumpulainen,3633
Lindgren,3598
Ronkainen,3598
Eronen,3572
Haapala,3560
Eskola,3559
Eklund,3556
Myllymäki,3544
Lehtimäki,3539
Auvinen,3526
Penttilä,3518
Saastamoinen,3498
Kainulainen,3495
Huovinen,3493
Vuori,3453
Liukkonen,3448
Paavola,3443
Helin,3416
Juvonen,3416
Komulainen,3381
Hautamäki,3357
Keskinen,3349
Viitala,3337
Taskinen,3313
Kivimäki,3312
Markkanen,3305
Ollikainen,3291
Ollila,3289
Silvennoinen,3273
Tuomi,3273
Lähteenmäki,3260
Suomalainen,3256
Rintala,3254
Perälä,3228
Sipilä,3226
Välimäki,3221
Kähkönen,3213
Kuosmanen,3196
Gustafsson,3183
Halme,3170
Nylund,3146
Lehtola,3144
Kortelainen,3136
Blomqvist,3135
Turpeinen,3114
Kantola,3112
Hannula,3111
Tanskanen,3108
Matilainen,3096
Hytönen,3078
Lindfors,3064
Meriläinen,3063
Matikainen,3024
Jalonen,2996
Helminen,2975
Holm,2966
Jansson,2964
Kivistö,2943
Ylitalo,2929
Kanerva,2922
Rytkönen,2920
Alatalo,2917
Tervo,2909
Varis,2902
Puhakka,2895
Soininen,2894
Henriksson,2879
Väyrynen,2873
Kiviniemi,2863
Erkkilä,2859
Pääkkönen,2849
Kurki,2838
Tarvainen,2837
Pajunen,2827
Ojanen,2823
Karvinen,2820
Rauhala,2820
Taipale,2819
Nyberg,2801
Puustinen,2801
Laiho,2786
Berg,2778
Kilpeläinen,2778
Mäntylä,2773
Oinonen,2742
Lassila,2734
Lehikoinen,2733
Kuisma,2731
Mattsson,2723
Peltoniemi,2722
Kankaanpää,2719
Tikka,2711
Piirainen,2702
Backman,2690
Räty,2686
Pirinen,2672
Haapanen,2671
Jaatinen,2656
Niiranen,2655
Kivinen,2648
Lipponen,2623
Parkkinen,2618
Jauhiainen,2617
Kärki,2610
Haverinen,2606
Pohjola,2606
Korpi,2602
Moisio,2586
Kauppila,2570
Keinänen,2561
Kaikkonen,2558
Valkonen,2554
Venäläinen,2546
Vesterinen,2545
Jäntti,2540
Ylönen,2540
Ruuskanen,2532
Raatikainen,2519
Haataja,2514
Mononen,2501
Sainio,2497
Holmberg,2477
Rossi,2473
Anttonen,2461
Järvelä,2453
Nikula,2447
Syrjälä,2444
Holmström,2427
Kovanen,2423
Tirkkonen,2422
Pekkala,2398
Ahokas,2390
Pehkonen,2387
Huuskonen,2360
Lilja,2359
Karhunen,2357
Palomäki,2354
Männistö,2338
Vuorela,2337
Sallinen,2334
Latvala,2332
Kuronen,2327
Valkama,2326
Oikarinen,2325
Konttinen,2323
Seppä,2322
Tiihonen,2309
Muhonen,2302
Elo,2299
Kämäräinen,2296
Linna,2296
Sirén,2296
Alanko,2295
Sjöblom,2272
Alanen,2271
Salomaa,2256
Reinikainen,2254
Ryynänen,2249
Simola,2246
Riihimäki,2241
Sirviö,2237
Soini,2228
Rönkkö,2227
Keskitalo,2224
Kiuru,2223
Eloranta,2219
Pekkarinen,2214
Lammi,2212
Marttinen,2210
Forsman,2199
Kari,2194
Airaksinen,2185
Pöllänen,2184
Nevala,2179
Haapaniemi,2168
Järvi,2165
Antikainen,2152
Holappa,2149
Aro,2142
Ylinen,2137
Uotila,2136
Puranen,2133
Simonen,2133
Grönroos,2132
Sutinen,2127
Ihalainen,2126
Lankinen,2117
Sihvonen,2116
Kauppi,2097
Tähtinen,2093
Aarnio,2084
Toivola,2082
Snellman,2081
Paavilainen,2073
Kalliokoski,2071
Joensuu,2065
Kauhanen,2054
Lehti,2052
Virolainen,2043
Kiiskinen,2037
Sivonen,2032
Sundström,2022
Törmänen,2006
Sormunen,2005
Eerola,2004
Luoto,2004
Friman,2003
Hassinen,2002
Luostarinen,2002
Koivuniemi,2000
Westerlund,1989
Ruohonen,1988
Suvanto,1974
Kotilainen,1957
Nordström,1952
Tuomisto,1951
Nenonen,1933
Ruuska,1929
Koljonen,1915
Sinkkonen,1911
Tervonen,1910
Nygård,1909
Kiiski,1904
Sorsa,1904
Laamanen,1901
Pietikäinen,1899
Rajamäki,1896
Björklund,1894
Sinisalo,1892
Piiroinen,1885
Antila,1884
Pikkarainen,1884
Suomela,1863
Lämsä,1858
Ukkonen,1857
Tenhunen,1853
Ekman,1848
Nyström,1848
Siitonen,1847
Forsström,1845
Kuokkanen,1844
Vuorio,1842
Laitila,1832
Suomi,1829
Paajanen,1827
Kekkonen,1826
Leppälä,1822
Huusko,1819
Lind,1816
Neuvonen,1813
Alho,1809
Junttila,1809
Saarelainen,1803
Bergman,1802
Vanhanen,1802
Vepsäläinen,1798
Vainionpää,1796
Pöyhönen,1792
Lyytikäinen,1788
Kujanpää,1787
Mäkitalo,1786
Jylhä,1785
Jantunen,1783
Suutari,1781
Sandberg,1779
Tahvanainen,1779
Arola,1777
Hyytiäinen,1774
Wikström,1765
Lempinen,1764
Kontio,1762
Närhi,1755
Hakanen,1754
Nyholm,1754
Helander,1753
Hynninen,1753
Kosunen,1750
Tuomainen,1750
Honkala,1749
Inkinen,1743
Tapio,1742
Pakkanen,1740
Hurme,1735
Minkkinen,1728
Kääriäinen,1726
Saukkonen,1725
Ekholm,1724
Kaartinen,1714
Palonen,1713
Rintamäki,1698
Piironen,1696
Pirhonen,1695
Tauriainen,1691
Nummela,1687
Pyykkö,1682
Söderlund,1675
Kautto,1672
Lukkarinen,1671
Puttonen,1670
Remes,1667
Määttänen,1663
Nurmela,1662
Romppanen,1655
Itkonen,1652
Tukiainen,1652
Halttunen,1644
Selin,1643
Grönlund,1639
Harjula,1635
Tiilikainen,1635
Kananen,1629
Nikkanen,1629
Koivu,1627
Vanhala,1627
Tammi,1622
Tossavainen,1619
Santala,1618
Välimaa,1618
Pekkanen,1613
Myllylä,1607
Mäkilä,1607
Kalliomäki,1606
Pyykkönen,1606
Ryhänen,1604
Saukko,1604
Koivumäki,1598
Setälä,1597
Tuomaala,1587
Kuitunen,1581
Piispanen,1574
Ahtiainen,1563
Kivioja,1562
Lintunen,1562
Ketonen,1560
Tuomela,1560
Lindeman,1556
Sundqvist,1552
Valtanen,1551
Happonen,1549
Tyni,1539
Hellsten,1534
Hovi,1532
Pietiläinen,1531
Siekkinen,1524
Tuhkanen,1522
Vesala,1520
Siltanen,1519
Kataja,1511
Nyyssönen,1511
Poutanen,1510
Sivula,1501
Kuusinen,1498
Hakola,1497
Hakulinen,1495
Rämö,1495
Kangasniemi,1488
Mäntynen,1487
Päivärinta,1486
Haapalainen,1483
Montonen,1482
Toikka,1482
Hellman,1480
Peltomäki,1478
Pellinen,1473
Turtiainen,1470
Vänskä,1470
Vaittinen,1469
Piipponen,1467
Torvinen,1465
Honkonen,1462
Salin,1460
Pettersson,1459
Wallenius,1459
Kuivalainen,1458
Mykkänen,1454
Stenberg,1454
Valli,1454
Kuittinen,1445
Jalkanen,1444
Parkkonen,1444
Piippo,1441
Sandström,1438
Syrjänen,1437
Kuikka,1433
Lindén,1431
Räihä,1431
Jäppinen,1427
Talvitie,1427
Sippola,1423
Soikkeli,1422
Grönholm,1418
Kärnä,1418
Mohamed,1418
Utriainen,1418
Hallikainen,1417
Nikkilä,1417
Kuparinen,1414
Herranen,1410
Sjöberg,1404
Pursiainen,1402
Hynynen,1401
Iivonen,1397
Mähönen,1397
Nikkinen,1396
Lönnqvist,1395
Palosaari,1394
Jaakola,1392
Orava,1386
Raunio,1386
Männikkö,1385
Pulli,1384
Pellikka,1375
Lamberg,1374
Rahkonen,1374
Ojanperä,1373
Puumalainen,1370
Sairanen,1370
Suni,1367
Tuomola,1366
Nordlund,1365
Putkonen,1365
Annala,1364
Savela,1363
Vatanen,1362
Kekäläinen,1361
Vuorenmaa,1359
Reijonen,1356
Kakko,1355
Nguyen,1355
Katajamäki,1354
Kankkunen,1353
Peltomaa,1353
Niskala,1350
Vehviläinen,1350
Olkkonen,1347
Juutilainen,1346
Lappi,1346
Saikkonen,1345
Öhman,1345
Hukkanen,1344
Numminen,1344
Tynkkynen,1342
Naukkarinen,1341
Pynnönen,1340
Kervinen,1339
Salovaara,1338
Viljakainen,1337
Kaukonen,1335
Vauhkonen,1335
Kaunisto,1334
Leivo,1333
Kukkola,1332
Isotalo,1331
Pohjonen,1331
Sundberg,1330
Sipola,1326
Nordman,1324
Heimonen,1322
Manner,1321
Ervasti,1319
Haikonen,1312
Nissilä,1310
Suokas,1310
Jämsä,1309
Virkkunen,1307
Väätäinen,1307
Huhta,1303
Pihlajamäki,1300
Kurvinen,1299
Oja,1296
Palmu,1294
Mutanen,1293
Siltala,1293
Lähde,1292
Wallin,1287
Kaipainen,1285
Ali,1284
Mäkeläinen,1283
Kohonen,1281
Vainikka,1281
Holma,1280
Pylkkänen,1280
Pihlaja,1279
Reponen,1279
Malmberg,1277
Päivinen,1277
Roos,1277
Lintula,1274
Vikman,1273
Poutiainen,1271
Haanpää,1267
Mannila,1267
Hurskainen,1266
Elomaa,1265
Kilpinen,1265
Vanhatalo,1264
Ovaska,1259
Ovaskainen,1259
Huhtanen,1257
Lindell,1254
Kovalainen,1252
Säkkinen,1251
Rouhiainen,1250
Kupiainen,1246
Söderholm,1246
Perttula,1244
Suuronen,1244
Blom,1242
Kuoppala,1240
Mielonen,1240
Murto,1238
Raitanen,1234
Jokelainen,1233
Viinikainen,1233
Klemetti,1231
Kumpula,1231
Haapakoski,1229
Kiviranta,1229
Vainikainen,1227
Himanen,1223
Fagerström,1221
Kivi,1220
Hintikka,1218
Tarkiainen,1215
Ek,1212
Janhunen,1212
Pietarinen,1212
Rekola,1210
Lundberg,1206
Tuononen,1206
Liikanen,1204
Saarenpää,1204
Haapamäki,1200
Ruokonen,1199
Siivonen,1194
Rantamäki,1193
Ratilainen,1189
Bergström,1188
Leskelä,1188
Veijalainen,1186
Julkunen,1185
Kirjavainen,1179
Sundell,1179
Ripatti,1178
Marjamäki,1176
Parikka,1175
Sarkkinen,1173
Laatikainen,1172
Jalava,1171
Nikander,1171
Gröhn,1170
Saario,1166
Granlund,1164
Ström,1161
Tanninen,1161
Kannisto,1160
Rahikainen,1160
Junnila,1157
Raappana,1157
Saarikoski,1155
Varjonen,1155
Vesa,1154
Kemppi,1151
Palo,1151
Hongisto,1147
Vänttinen,1147
Pentikäinen,1143
Reunanen,1143
Westerholm,1143
Kekki,1141
Granholm,1139
Kesti,1137
Paasonen,1136
Ahmed,1135
Juhola,1133
Blomberg,1132
Rautanen,1132
Peura,1131
Kauranen,1130
Myllynen,1129
Äijälä,1129
Hulkkonen,1128
Nisula,1128
Vaara,1128
Loikkanen,1124
Lyytinen,1124
Häggblom,1122
Kunnari,1122
Heinänen,1121
Okkonen,1121
Martin,1120
Ilomäki,1119
Maijala,1119
Oksa,1114
Sarajärvi,1107
Jutila,1100
Lampela,1100
Ahlgren,1099
Niinimäki,1099
Majuri,1097
Takkinen,1093
Lukkari,1092
Rosenberg,1092
Forsberg,1090
Ristimäki,1088
Åberg,1087
Åkerlund,1085
Lamminen,1084
Katainen,1082
Kolari,1082
Sjöholm,1082
Östman,1080
Kontkanen,1079
Kytölä,1079
Roininen,1075
Vilén,1075
Forss,1074
Pollari,1072
Vornanen,1072
Söderström,1070
Ropponen,1069
Tuppurainen,1068
Heikura,1064
Korkiakoski,1063
Lundström,1061
Tölli,1058
Knuutila,1057
Metso,1056
Bäckman,1053
Hirvelä,1050
Tissari,1049
Aronen,1047
Mäkipää,1046
Ijäs,1044
Markkula,1044
Tiitinen,1043
Vikström,1041
Arvola,1040
Hietamäki,1040
Lempiäinen,1039
Hedman,1038
Sorvari,1037
Weckström,1036
Kela,1035
Kaasinen,1029
Uutela,1029
Österberg,1028
Kemppinen,1025
Puurunen,1025
Kapanen,1022
Korpinen,1022
Härmä,1021
Yrjölä,1020
Saloranta,1019
Olli,1018
Juutinen,1015
Pärssinen,1015
Malm,1014
Palm,1012
Similä,1009
Nilsson,1006
Björkman,1005
Ekström,1002
Hujanen,1001
Kallinen,1000
Järveläinen,997
Strömberg,997
Myllykoski,996
Rusanen,996
Surakka,996
Tuukkanen,995
Katajisto,993
Porkka,993
Haarala,992
Suorsa,992
Rajaniemi,991
Uimonen,991
Roivainen,990
Nummi,989
Luukkanen,987
Lång,986
Pulliainen,984
Peltokangas,983
Toikkanen,983
Salomäki,982
Teittinen,978
Sirkiä,976
Höglund,974
Björk,973
Rannikko,973
Purhonen,972
Syrjä,970
Rahkola,965
Ilvonen,964
Virkki,964
Kajander,961
Niva,961
Hildén,960
Laitala,960
Ylikoski,960
Österlund,960
Siira,959
Loponen,958
Ikävalko,957
Kuvaja,955
Könönen,955
Nordberg,951
Viljamaa,950
Enqvist,949
Suonpää,949
Törmä,948
Kasurinen,947
Nokelainen,947
Kurkela,946
Rönkä,946
Henttonen,945
Palviainen,945
Kaasalainen,940
Karppanen,939
Siponen,939
Koivukangas,938
Kulju,937
Nummelin,937
Stenman,937
Mönkkönen,936
Kallioniemi,934
Dahl,932
Terho,932
Lindblom,931
Pusa,931
Hietikko,930
Backlund,929
Hellström,929
Käyhkö,928
Toropainen,928
Hintsala,927
Häyrinen,927
Koskelainen,927
Kröger,926
Juuti,925
Metsälä,925
Liimatta,924
Asplund,923
Isomäki,922
Oksman,920
Romppainen,920
Naumanen,919
Rouvinen,919
Kaski,918
Kopra,918
Pöntinen,916
Perkiö,914
Heikkonen,911
Klemola,911
Malin,910
Palokangas,908
Pöyry,907
Arponen,905
Knuuttila,905
Lievonen,904
Mantere,904
Back,902
Mehtälä,901
Siren,899
Vesanen,899
Granqvist,895
Puolakka,894
Lund,889
Toiviainen,889
Haakana,888
Pajula,888
Ruokolainen,886
Miettunen,884
Mäkynen,884
Parkkila,884
Sandell,884
Paldanius,883
Pyykönen,883
Ukkola,881
Jurvanen,880
Kanniainen,880
Norrgård,880
Isaksson,877
Koskelo,877
Laasonen,877
Luomala,877
Silander,875
Myllyniemi,874
Kankare,873
Isoaho,872
Lahtela,872
Hyyryläinen,871
Pajari,871
Luokkanen,870
Riekki,870
Kotiranta,869
Räikkönen,869
Boman,868
Ahlqvist,866
Suikkanen,866
Berglund,865
Huovila,865
Lohi,865
Sorjonen,863
Halinen,861
Smeds,859
Herrala,856
Ristola,856
Paaso,854
Sironen,853
Vierimaa,853
Tuomikoski,852
Lahdenperä,851
Takalo,850
Haapasalo,849
Ohtonen,849
Palola,849
Särkkä,848
Stenroos,847
Vihavainen,847
Lauronen,845
Pernu,845
Riekkinen,845
Poikonen,843
Hassan,842
Lehtomäki,842
Rinkinen,842
Viskari,842
Tammela,841
Kurkinen,840
Vähäkangas,840
Malmi,839
Korkalainen,837
Kurtti,837
Myyryläinen,837
Rask,837
Möttönen,836
Huuhtanen,835
Niemistö,835
Hagman,834
Kallioinen,834
Savola,834
Tran,834
Knuutinen,833
Myller,832
Schroderus,832
Flink,831
Koikkalainen,831
Launonen,831
Vaarala,830
Laurikainen,829
Hinkkanen,828
Raivio,828
Valo,828
Helle,827
Kinnari,822
Pakkala,822
Saaristo,822
Pentti,821
Kujansuu,819
Viinikka,819
Engström,818
Vahtera,818
Oinas,817
Ruusunen,814
Fredriksson,813
Kojo,813
Kostiainen,810
Tikkala,810
Haatainen,808
Ristolainen,808
Wiik,807
Brandt,805
Aikio,804
Husu,804
Hyppönen,804
Paloniemi,804
Myllykangas,802
Reiman,802
Bäckström,800
Mertanen,799
Tuunanen,799
Lepola,798
Kantonen,796
Jakobsson,795
Ilola,792
Kankainen,792
Taskila,792
Lampi,790
Rosenqvist,790
Forsell,788
Korkala,787
Ruhanen,787
Rosendahl,786
Vento,786
Ahvenainen,785
Havukainen,785
Hölttä,785
Lähdesmäki,784
Kallunki,783
Rutanen,783
Kunnas,782
Lötjönen,782
Pussinen,782
Pullinen,781
Bäck,780
Keto,780
Pohjolainen,780
Pölönen,779
Taavitsainen,777
Hakamäki,776
Laukka,775
Puska,775
Suojanen,775
Tanner,774
Maunula,772
Rantalainen,772
Varonen,772
Nivala,771
Hakonen,770
Järvensivu,770
Pohjalainen,770
Koivuranta,769
Reinikka,769
Grönberg,768
Hagert,768
Kurikka,767
Tuisku,767
Fagerlund,766
Riipinen,765
Uitto,765
Sorri,764
Tapaninen,764
Sievänen,763
Rastas,761
Huhtamäki,760
Myöhänen,757
Pesola,755
Rainio,755
Valjakka,755
Visuri,754
Ahlfors,753
Illikainen,753
Kantanen,753
Mehtonen,753
Korkeamäki,752
Karhula,751
Poikela,751
Tammisto,751
Saarnio,750
Torniainen,749
Vesalainen,749
Kiljunen,748
Pekkola,748
Grönqvist,747
Muikku,747
Roine,744
Muukkonen,743
Lindstedt,742
Pekonen,742
Tuohimaa,742
Jormanainen,741
Julin,741
Olin,741
Koivistoinen,740
Käkelä,739
Eerikäinen,737
Nyqvist,737
Vehmas,737
Ylimäki,734
Kostamo,733
Österman,733
Fagerholm,732
Juopperi,732
Dahlström,731
Luhtala,731
Saarikko,731
Särkelä,731
Viita,731
Äikäs,729
Finnilä,728
Issakainen,728
Tiittanen,728
Kiviharju,727
Peippo,727
Leminen,722
Niittymäki,721
Lipsanen,720
Piiparinen,719
Kvist,718
Marin,718
Malmström,717
Sihvola,717
Engblom,716
Törrönen,716
Kaskinen,715
Korte,714
Kuula,714
Levänen,714
Sipiläinen,714
Rasi,713
Kuutti,712
Forsblom,711
Paju,711
Grönfors,710
Litmanen,710
Pajala,710
Pihlajaniemi,709
Valta,709
Lumme,708
Vilenius,708
Boström,707
Raita,706
Rämä,706
Hyrkäs,705
Kilponen,705
Långström,704
Nupponen,704
Teräväinen,704
Hautaniemi,703
Kymäläinen,703
Mantila,702
Takanen,702
Koskimäki,701
Haaranen,700
Luotonen,700
Poikolainen,699
Löppönen,697
Kylliäinen,696
Laurén,696
Pääkkö,696
Sepponen,694
Puisto,693
Turkki,693
Valkeapää,693
Multanen,692
Tammelin,692
Jokiniemi,691
Willman,691
Vilkman,689
Ikola,688
Sopanen,688
Konttila,687
Kupari,687
Jokitalo,686
Roth,684
Sundman,684
Tainio,684
Turkia,683
Vuoristo,682
Hautanen,681
Korva,681
Luttinen,681
Jeskanen,680
Lundell,680
Paakkunainen,680
Englund,678
Talja,678
Viinamäki,678
Lajunen,676
Metsola,676
Asp,675
Sihvo,675
Gröndahl,674
Elonen,673
Saarimaa,673
Harinen,671
Martiskainen,671
Nylander,671
Smolander,671
Lehtiniemi,670
Borg,669
Puro,669
Weckman,669
Juola,667
Falck,665
Hagström,665
Joki,665
Karonen,665
Skog,665
Posti,664
Töyrylä,664
Mannonen,663
Nurkkala,663
Santanen,663
Koli,662
Nygren,662
Pesu,662
Tirronen,662
Keinonen,661
Kolu,661
Tonteri,661
Viitaniemi,661
Kuha,660
Paukkunen,660
Sjölund,660
Taponen,660
Mikkilä,659
Tyrväinen,658
Alén,657
Hartikka,657
Pelttari,656
Tuuri,655
Alastalo,654
Kattelus,654
Pylvänäinen,654
Väre,654
Roiha,653
Uotinen,653
Häyrynen,652
Suihkonen,651
Suutarinen,651
Muurinen,650
Tommila,649
Sandelin,648
Uski,648
Raitio,647
Björn,646
Mustajärvi,646
Tiensuu,646
Hoikkala,645
Mankinen,645
Summanen,645
Sääskilahti,645
Koivusalo,644
Suoranta,644
Vitikainen,644
Harjunpää,643
Kiiveri,641
Rummukainen,641
Vuolle,641
Ritola,640
Syvänen,640
Tuokko,640
Jaskari,639
Virtala,639
Huhtinen,638
Mänttäri,638
Rönnberg,638
Uusimäki,638
Friberg,637
Kohvakka,637
Silventoinen,637
Viitamäki,637
Heinola,636
Leppäniemi,636
Hirvi,635
Kanninen,635
Mansikkamäki,635
Javanainen,633
Wikman,633
Häkli,631
Jalo,631
Mynttinen,631
Sassi,631
Broman,630
Kuosa,629
Mölsä,629
Piispa,629
Viertola,628
Hotti,627
Koho,627
Lehtoranta,627
Pärnänen,627
Vanninen,627
Söderman,626
Väistö,626
Puputti,625
Virkkala,625
Luukkainen,624
Pukkila,624
Tuovila,624
Vähämäki,624
Häggman,623
Roponen,623
Hukka,622
Kero,622
Larsson,622
Marjanen,622
Matero,622
Blomster,621
Wiklund,621
Ikäheimo,620
Inkeroinen,620
Katila,620
Pätsi,620
Mikola,619
Kilpi,618
Vähätalo,618
Hannuksela,617
Mulari,617
Villanen,617
Ingman,616
Kaivola,616
Nikulainen,615
Köykkä,614
Niemeläinen,614
Paunonen,614
Hyväri,613
Kivilahti,613
Ritvanen,613
Simpanen,613
Vasara,613
Vähäkuopus,613
Ståhl,612
Tilli,612
Enberg,611
Hannonen,611
Heininen,611
Lindblad,611
Saranpää,611
Välikangas,611
Akkanen,610
Hulkko,610
Myllys,610
Oikari,610
Leppä,609
Kähärä,608
Natunen,608
Halminen,607
Rokka,607
Leikas,606
Pihlajamaa,605
Liukko,604
Skyttä,604
Torikka,604
Hietaniemi,603
Toppinen,603
Kleemola,602
Sulonen,602
Hellgren,601
Mutikainen,601
Nikkola,601
Tapanainen,601
Torkkeli,601
Perttunen,600
Nissi,598
Ruottinen,598
Teppo,598
Vertanen,598
Kontinen,597
Björkqvist,596
Kerttula,595
Lundqvist,595
Pitkälä,595
Haapasaari,593
Keronen,593
Westman,593
Perämäki,592
Simula,592
Ilmonen,591
Riihelä,591
Ruoho,591
Sundholm,591
Joronen,590
Kokki,589
Kaakinen,587
Malkki,587
Niininen,587
Paalanen,587
Tuomala,587
Erola,586
Finne,586
Hemminki,586
Hännikäinen,586
Nyrhinen,586
Posio,586
Honka,585
Mansikka,585
West,585
Bollström,584
Rantonen,584
Saarijärvi,584
Sipponen,584
Takkunen,584
Kontturi,583
Majava,583
Onnela,583
Väliaho,583
Hyyppä,582
Kakkonen,582
Ahopelto,581
Behm,581
Innanen,581
Pirilä,581
Stenius,581
Honkaniemi,580
Isokangas,580
Paakki,580
Tapola,580
Tuunainen,580
Latva,579
Tiusanen,579
Kanto,578
Abdi,577
Heinilä,577
Korpelainen,576
Maaranen,575
Mäntyniemi,575
Roivas,575
Mattinen,574
Huttu,573
Lindh,573
Päkkilä,573
Ilves,572
Juusola,572
Lavikainen,572
Ojaniemi,572
Ilonen,570
Kronqvist,570
Lamminmäki,570
Murtomäki,570
Tallgren,570
Haukka,569
Kanervo,569
Pirskanen,569
Kylmänen,568
Lantto,568
Oittinen,568
Sonninen,568
Sund,568
Karhumaa,567
Petäjä,567
Sirkka,567
Hemmilä,566
Kunttu,566
Lehtovaara,566
Mettälä,566
Paukku,566
Karsikas,562
Leppämäki,562
Ståhlberg,562
Rapo,561
Kareinen,560
Puumala,560
Kahila,559
Sjöström,559
Suoniemi,559
Noponen,558
Törnqvist,558
Hentilä,557
Husso,557
Blomerus,556
Karppi,556
Kautonen,556
Palmroth,556
Paronen,556
Saksa,556
Viitasaari,556
Karhapää,555
Piitulainen,555
Pudas,555
Hanhela,554
Hentunen,554
Isoniemi,554
Sandvik,554
Ulmanen,554
Åström,554
Kukko,553
Lonka,553
Ruponen,553
Stolt,553
Hyytinen,552
Leiviskä,552
Mylläri,552
Hirsimäki,550
Lehtiö,550
Sjögren,550
Lauri,549
Hiltula,548
Impola,548
Mourujärvi,548
Saarni,548
Alanne,547
Kiviaho,547
Tanttu,547
Hussein,546
Lehtilä,546
Sintonen,546
Lukkarila,545
Rimpiläinen,545
Hyry,544
Linden,544
Paakkari,544
Halmetoja,543
Sorvali,543
Hanski,542
Hatakka,542
Liedes,542
Metsäranta,542
Tornberg,542
Huuhka,541
Peiponen,540
Selenius,540
Strandberg,540
Tulonen,539
Häkkilä,538
Tokola,538
Hellberg,537
Rautakoski,537
Winter,537
Juselius,536
Jokiranta,535
Pahkala,535
Puikkonen,534
Sten,534
Välitalo,534
Granroth,533
Heiska,533
Ahtola,532
Kaila,532
Kaleva,532
Lemmetty,532
Törmälä,532
Alm,531
Vallius,531
Kytömäki,530
Mörsky,530
Naskali,530
Pirnes,530
Viik,530
Vilen,530
Koivikko,529
Lönnberg,529
Laari,528
Rehn,528
Hautakangas,527
Lehmus,526
Olsson,526
Patrikainen,526
Sinkko,526
Hoffren,525
Mäkiranta,525
Rönn,525
Siivola,525
