name;count
Hymy;86
Jemima;86
Jenna-Maria;86
Lova;86
Mikantytär;86
Minessa;86
Minna-Riitta;86
Muisto;86
Tuula-Marja;86
Vivianna;86
Agata;85
Ainamo;85
Angelique;85
Maret;85
Merina;85
Merja-Leena;85
Rosalina;85
Suvi-Maaria;85
Tiina-Riitta;85
Toivikki;85
Agatha;84
Alexandria;84
Berta;84
Gina;84
Gunda;84
Hodan;84
Juudit;84
Lana;84
Trang;84
Tähti;84
Ulpukka;84
Cajsa;83
Edita;83
Eloisa;83
Kaari;83
Lilianna;83
Mona-Lisa;83
Soraja;83
Suzan;83
Tii;83
Veea;83
Anna-Karoliina;82
Ayan;82
Henriina;82
Karintytär;82
Maryan;82
Mataleena;82
Meliina;82
Mella;82
Sunna;82
Una;82
Alexina;81
Ariela;81
Eeva-Stiina;81
Hanna-Reetta;81
Helin;81
Lyylikki;81
Marja-Kaisa;81
Mirkku;81
Oivi;81
Soraya;81
Stefania;81
Sulevi;81
Anne-May;80
Ann-Helen;80
Anya;80
Cristiina;80
Daalia;80
Eevaliisa;80
Elliida;80
Halima;80
Hamdi;80
Hele;80
Izabella;80
Joanne;80
Nemi;80
Pirta;80
Gia;79
Gitte;79
Iina-Maria;79
Margarethe;79
Minette;79
Satu-Marja;79
Sorja;79
Anna-Helena;78
Anna-Lotta;78
Ann-Catrin;78
Asha;78
Cara;78
Frances;78
Le;78
Lianna;78
Maleena;78
Marwa;78
Meija;78
Mildred;78
Minna-Kaisa;78
Nelle;78
Nhi;78
Pirkko-Leena;78
Ronya;78
Satu-Maaria;78
Simona;78
Terttu-Liisa;78
Tiana;78
Vivianne;78
Constance;77
Elaine;77
Görel;77
Heléne;77
Huda;77
Ismail;77
Jamila;77
Leonie;77
Mi;77
Milea;77
Sirkka-Leena;77
Venni;77
Villiina;77
Yasmina;77
Adanna;76
Aino-Sofia;76
Catalina;76
Chantal;76
Eda;76
Freija;76
Jenika;76
Lan;76
Mainikki;76
Marinella;76
Marléne;76
Matilde;76
Riitu;76
Sarika;76
Silla;76
Tora;76
Tuuli-Maria;76
Wera;76
Adolfina;75
Gustava;75
Isra;75
Kirsten;75
Mindi;75
Nea-Maria;75
Pii;75
Salla-Maarit;75
Sol-Britt;75
Varvara;75
Aino-Liisa;74
Anetta;74
Esra;74
Eva-Stina;74
Helmi-Maria;74
Jeanne;74
June;74
Kaija-Riitta;74
Lene;74
Magda;74
Meryem;74
Oma;74
Tarina;74
Tiina-Kaisa;74
Aleksantra;73
Aliisi;73
Angervo;73
Anmari;73
Annemarie;73
Anni-Kaisa;73
Aya;73
Clary;73
Elli-Maija;73
Gunlög;73
Leanna;73
Naima;73
Niini;73
Renée;73
Serina;73
Sirena;73
Viva;73
Aleksandrovna;72
Anastassia;72
Anki;72
Eliisi;72
Elli-Maria;72
Ingemo;72
Jenni-Mari;72
Jessiina;72
Kamomilla;72
Katia;72
Kersti;72
Kuura;72
Liisa-Maija;72
Reine;72
Vanja;72
Aana;71
Andréa;71
Edda;71
Eleonor;71
Eva-Lisa;71
Helkky;71
Hope;71
Kariina;71
Layla;71
Neve;71
Niina-Maria;71
Olena;71
Raakkel;71
Rosalinda;71
Sipriina;71
Tiila;71
Wanda;71
Venja;71
Vivien;71
Anu-Riikka;70
Ayla;70
Etti;70
Inka-Maria;70
Jama;70
Kirsi-Mari;70
Laine;70
Leena-Maria;70
Lykke;70
Muusa;70
Nadezhda;70
Nimo;70
Sikuriina;70
Sini-Maaria;70
Uma;70
Van;70
Anna-Riina;69
Brianna;69
Cristine;69
Dahlia;69
Lise-Lott;69
Liza;69
Maren;69
Marjo-Liisa;69
Sanna-Riikka;69
Thyra;69
Tiiti;69
Valentiina;69
Valvikki;69
Viona;69
Aino-Elina;68
Albina;68
Annimari;68
Birit;68
Brigitte;68
Eeva-Mari;68
Emmi-Sofia;68
Hetti;68
Jonna-Maria;68
Juanita;68
Juli;68
Maileena;68
María;68
Meerit;68
Riina-Maria;68
Ros-Marie;68
Roza;68
Taisia;68
Tova;68
Yen;68
Aimi;67
Anuliina;67
Beea;67
Irma-Liisa;67
Leena-Marja;67
Melita;67
Merituulia;67
Noora-Maria;67
Penni;67
Sanne;67
Signhild;67
Silmu;67
Tiffany;67
Ying;67
Aleksina;66
Jannike;66
Jessina;66
Katarine;66
Kristella;66
Liidia;66
Marjana;66
Miljaana;66
Priitta;66
Ruby;66
Tuomikki;66
Vilda;66
Alia;65
Amalie;65
Amilia;65
Ancela;65
Anna-Maarit;65
Ayaan;65
Birkitta;65
Esme;65
Kaisli;65
Kylli;65
Maijaliisa;65
Malvina;65
Maritsa;65
Medina;65
Meritta;65
Pekantytär;65
Rahma;65
Scarlett;65
Siiri-Sofia;65
Theodora;65
Veela;65
Annaliina;64
Anneliina;64
Diane;64
Eeda;64
Elanor;64
Emmaliina;64
Hanna-Maaria;64
Iiri;64
Jenica;64
Juulianna;64
Leija;64
Marjo-Riikka;64
Safiya;64
Taava;64
Ullamaija;64
Vladimirovna;64
Adèle;63
Aisla;63
Alba;63
Angeliina;63
Asteri;63
Ellinora;63
Hélène;63
Katri-Maria;63
Kelly;63
Malak;63
Marilyn;63
Onnia;63
Pirja;63
Safa;63
Soja;63
Adelaide;62
Anastasija;62
Anna-Katriina;62
Awa;62
Chatarina;62
Eva-Lotta;62
Evena;62
Hanna-Maarit;62
Heili;62
Inessa;62
Joyce;62
Kikka;62
Mahamud;62
Miilia;62
Milla-Maaria;62
Milla-Mari;62
Nathalia;62
Pelagia;62
Sanniina;62
Sarri;62
Seija-Riitta;62
Tuua;62
Abdirashid;61
Debora;61
Eerica;61
Ella-Noora;61
Greeta;61
Immi;61
Jada;61
Jenna-Mari;61
Lolan;61
Madelein;61
Markontytär;61
Minéa;61
Minna-Maaria;61
Misa;61
Nelia;61
Nika;61
Renee;61
Soma;61
Suvi-Päivi;61
Tarja-Riitta;61
Tehilla;61
Ulla-Stina;61
Veera-Maria;61
Villentytär;61
Aivi;60
Aliise;60
Annariikka;60
Arintytär;60
Beatriz;60
Fiinu;60
Hilla-Maria;60
Kateriina;60
Margarete;60
Martiina;60
Maryama;60
Menna;60
Miia-Mari;60
Najma;60
Noa;60
Päivänsäde;60
Satu-Sinikka;60
Silpa;60
Susana;60
Torborg;60
Tuva;60
Anni-Elina;59
Anni-Maija;59
Beada;59
Birgetta;59
Ciara;59
Dorothy;59
Ella-Mari;59
Emilla;59
Erja-Liisa;59
Esma;59
Franziska;59
Janella;59
Karenina;59
Katja-Maria;59
Kitta;59
Lin;59
Lioubov;59
Maare;59
Mariama;59
Mari-Johanna;59
May-Britt;59
Nhu;59
Penelope;59
Pia-Liisa;59
Rae;59
Sheila;59
Solbritt;59
Tanita;59
Ulla-Riikka;59
Viktoriina;59
Anu-Maarit;58
Dania;58
Del;58
Delila;58
Fredrica;58
Georgina;58
Junia;58
Marine;58
Merle;58
Milia;58
Petrintytär;58
Riikka-Leena;58
Sofiina;58
Sue;58
Suleima;58
Suvi-Marja;58
Tarja-Tuulikki;58
Tonja;58
Tuula-Riitta;58
Weera;58
Vida;58
Wilda;58
Aada-Maria;57
Adaliina;57
Ada-Sofia;57
Alica;57
April;57
Ayse;57
Carol;57
Corinna;57
Eedith;57
Eevamaria;57
Eleena;57
Gea;57
Hanan;57
Jussintytär;57
Kaisa-Maija;57
Madeline;57
Maija-Kaisa;57
Mariatta;57
Mariikka;57
Miska;57
Pihlaja;57
Sahar;57
Shukri;57
Talvi;57
Titti;57
Tuomi;57
Arna;56
Aylin;56
Berfin;56
Eline;56
Ella-Sofia;56
Elmiira;56
Elvina;56
Emelina;56
Halimo;56
Heinikki;56
Helpi;56
Khadra;56
Liisu;56
Lilla;56
Luise;56
Mai-Lis;56
Manja;56
Maxine;56
Metta;56
Mildrid;56
Mimmu;56
Minna-Maija;56
Quynh;56
Sisko-Liisa;56
Vy;56
Zeynep;56
Anu-Maria;55
Beatrix;55
Bertha;55
Chloé;55
Désirée;55
Emmi-Maria;55
Hannamaria;55
Kaisu-Leena;55
Metti;55
Mili;55
Naimi;55
Noelia;55
Shirin;55
Tiitta;55
Velma;55
Anna-Kaija;54
Ashley;54
Bich;54
Hanne-Maria;54
Ida-Lotta;54
Ifrah;54
Joana;54
Maaren;54
Malika;54
Marjorie;54
Megan;54
Melis;54
Sari-Anna;54
Wendy;54
Zinaida;54
Ancelika;53
Anna-Reeta;53
Anne-Liisa;53
Demi;53
Desireé;53
Ellanoora;53
Elsa-Maria;53
Evin;53
Indira;53
Ingvor;53
Käthe;53
Laura-Kaisa;53
Marla;53
Mesi;53
Niki;53
Rosemarie;53
Sievä;53
Venna;53
Yan;53
Yana;53
Aden;52
Ainomaija;52
Alejandra;52
Ami;52
Annami;52
Azra;52
Birgitte;52
Celinda;52
Chelsea;52
Christiane;52
Eevaleena;52
Eileen;52
Eleonore;52
Enia;52
Essi-Maria;52
Faith;52
Kaiju;52
Kirsti-Liisa;52
Leonore;52
Maaretta;52
Madelen;52
Marjo-Leena;52
Neilikka;52
Riikka-Mari;52
Riitta-Sisko;52
Saana-Maria;52
Sanni-Maria;52
Tuija-Liisa;52
Vesta;52
Vivica;52
Zahraa;52
Adna;51
Anett;51
Aniela;51
Eena;51
Gita;51
Henriksdotter;51
Hoang;51
Jinna;51
Kukkamaaria;51
Markareetta;51
Melia;51
Mirabella;51
Nga;51
Ninette;51
Noemi;51
Sanni-Mari;51
Siro;51
Siw;51
Tuutikki;51
An;50
Bahar;50
Dea;50
Dilara;50
Ela;50
Fatemeh;50
Gunlis;50
Hana;50
Ida-Emilia;50
Ilo;50
Johanne;50
Julija;50
Madelaine;50
Mindy;50
Mohammad;50
Nelli-Noora;50
Priita;50
Sadia;50
Sirkku-Liisa;50
Sundus;50
Teodora;50
Tuuni;50
Valo;50
Violeta;50
Aaria;49
Annabelle;49
Anna-Katri;49
Ann-Maria;49
Aria;49
Bashir;49
Britt-Louise;49
Eeva-Kristiina;49
Eunice;49
Ivy;49
Jenny-Maria;49
Karolin;49
Kristen;49
Lizette;49
Lorena;49
Markuntytär;49
Odelia;49
Pia-Mari;49
Reetta-Liisa;49
Roberta;49
Rosanne;49
Seita;49
Sibel;49
Terése;49
Tinna;49
Varma;49
Vega;49
Wellamo;49
Wiivi;49
Wiola;49
Abukar;48
Ainomaria;48
Alex;48
Anissa;48
Anne-Charlotte;48
Dahir;48
Dolly;48
Elisi;48
Elsbeth;48
Emma-Maria;48
Erina;48
Eva-Marie;48
Faina;48
Heldine;48
Idun;48
Jaakontytär;48
Janiika;48
Katju;48
Kay;48
Linéa;48
Lisa-Maria;48
Lovis;48
Mariko;48
Marjaterttu;48
Michele;48
Nour;48
Oona-Maria;48
Otteliaana;48
Outi-Maria;48
Peppilotta;48
Roosa-Maaria;48
Sigbritt;48
Tuula-Anneli;48
Valpu;48
Viviann;48
Ada-Maria;47
Amiira;47
Ania;47
Ariella;47
Athena;47
Camila;47
Camille;47
Delia;47
Hang;47
Heini-Maria;47
Hippu;47
Huyen;47
Janice;47
Jonna-Mari;47
Kayla;47
Keijukka;47
Kesia;47
Maida;47
Mare;47
Mariza;47
Muru;47
Ninnu;47
Sannakaisa;47
Sanna-Maaria;47
Taira;47
Tella;47
Uni;47
Zhanna;47
Ailiina;46
Alexis;46
Alison;46
Audrey;46
Bao;46
Brenda;46
Céline;46
Eili;46
Fatou;46
Gladys;46
Hawa;46
Hetta;46
Irkka;46
Jael;46
Ly;46
Marcella;46
Monique;46
Rinja;46
Sivia;46
Sävy;46
Ulla-Brita;46
Vivienne;46
Adan;45
Adelle;45
Ailakki;45
Aino-Inkeri;45
Aire;45
Aleksa;45
Anne-Marjut;45
Anniliina;45
Arnevi;45
Eija-Sinikka;45
Farhia;45
Hannamaija;45
Henna-Leena;45
Hoa;45
Iona;45
Jaanika;45
Liila;45
Loan;45
Lolita;45
Malou;45
Piia-Maria;45
Repekka;45
Saara-Maija;45
Yusra;45
Ailikki;44
Amber;44
Anja-Leena;44
Anjuska;44
Annimaria;44
Brigitta;44
Elenor;44
Else-May;44
India;44
Lisa-Marie;44
Marget;44
Mariah;44
Marja-Elina;44
Matlena;44
Mikaelsdotter;44
Nasti;44
Natascha;44
Nikki;44
Sagal;44
Sana;44
Serafima;44
Sissel;44
Suna;44
Tupuna;44
Verena;44
Viktorina;44
Zelda;44
Abdirizak;43
Beate;43
Darling;43
Eetla;43
Elmira;43
Eloise;43
Esteriina;43
Farida;43
Fransilia;43
Hanna-Elina;43
Hawo;43
Henna-Kaisa;43
Isella;43
Jannentytär;43
Jeni;43
Jenna-Julia;43
Karima;43
Katarzyna;43
Kirsi-Maaria;43
Lavinia;43
Maissi;43
Malgorzata;43
Milja-Maria;43
Minna-Riikka;43
Minne;43
Nasra;43
Riitta-Kaisa;43
Safina;43
Siham;43
Snöfrid;43
Tuulianna;43
Ulla-Leena;43
Veena;43
Vesantytär;43
Vilma-Lotta;43
Alisha;42
Ama;42
Andersdotter;42
Anne-Kaarina;42
Anni-Emilia;42
Arabella;42
Carlotta;42
Carolyn;42
Dorita;42
Edina;42
Effi;42
Ellamari;42
Fransiska;42
Frederika;42
Gunbritt;42
Gundel;42
Gunni;42
Gunveig;42
Harrintytär;42
Idamaria;42
Isolde;42
Josefia;42
Karpalo;42
Katie;42
Kea;42
Krista-Maria;42
Kuu;42
Lida;42
Ling;42
Malina;42
Marja-Kristiina;42
Meena;42
Melida;42
Mia-Mari;42
Mira-Maria;42
Nomi;42
Paulette;42
Piret;42
Rana;42
Rosemary;42
Seena;42
Senia;42
Sinella;42
Sini-Tuuli;42
Solina;42
Tiia-Riikka;42
Abdullah;41
Alana;41
Anne-Christine;41
Apollonia;41
Aster;41
Briita;41
Eja;41
Fardowsa;41
Hannaliisa;41
Hanna-Marja;41
Hazel;41
Helianna;41
Inge-Britt;41
Joline;41
Katalin;41
Katjuska;41
Madicken;41
Marcela;41
Marge;41
Maria-Helena;41
Marlén;41
Merette;41
Miija;41
Mikael;41
Minnie;41
Pia-Riitta;41
Raakkeli;41
Safiira;41
Samia;41
Sargit;41
Sari-Maarit;41
Satu-Sisko;41
Tam;41
Tilta;41
Vea;41
Yael;41
Zoja;41
Aada-Sofia;40
Agnieszka;40
Alfrida;40
Anaïs;40
Anni-Leena;40
Aslög;40
Asmaa;40
Christiana;40
Ciia;40
Dilan;40
Ella-Maija;40
Emmelie;40
Erja-Riitta;40
Hasan;40
Hibo;40
Iida-Emilia;40
Iro;40
Ksenija;40
Leena-Kaarina;40
Lotten;40
Lucie;40
Maarja;40
Maija-Stiina;40
Mairit;40
Mandy;40
Mari-Leena;40
Mari-Louise;40
Mary-Anne;40
Merve;40
Miia-Marika;40
Neda;40
Onna;40
Sadetta;40
Sanni-Sofia;40
Sirpa-Leena;40
Telle;40
Tiia-Riina;40
Tiina-Marja;40
Tilla;40
Tintti;40
Tuija-Leena;40
Ulla-Kaisa;40
Viivi-Maria;40
Viktoriya;40
Viktorovna;40
Vineta;40
Adelie;39
Alexiina;39
Alfa;39
Anu-Liisa;39
Bushra;39
Chanel;39
Darina;39
Ditte;39
Dung;39
Elene;39
Esantytär;39
Evia;39
Fatema;39
Francisca;39
Gun-Marie;39
Habiba;39
Hanh;39
Hatice;39
Helfrid;39
Henna-Maija;39
Iida-Liisa;39
Iida-Lotta;39
Iida-Maija;39
Ilkantytär;39
Iryna;39
Isela;39
Jasna;39
Kaiho;39
Kimberly;39
Kirta;39
Leena-Mari;39
Lumilla;39
Madina;39
Majlen;39
Manteli;39
Marjoriitta;39
Melodia;39
Mustafa;39
Myrsky;39
Nan;39
Nasrin;39
Nataliya;39
Nenne;39
Nguyen;39
Nila;39
Norah;39
Novalie;39
Oline;39
Philippa;39
Pi;39
Pomeliina;39
Rimma;39
Roosa-Mari;39
Rosi;39
Saara-Kaisa;39
Samintytär;39
Saranda;39
Shirley;39
Sickan;39
Sini-Maarit;39
Truc;39
Yu;39
Abbas;38
Abdifatah;38
Agnete;38
Agnetha;38
Alda;38
Annmarie;38
Derya;38
Effia;38
Eija-Inkeri;38
Emma-Kaisa;38
Erja-Leena;38
Eva-Maija;38
Eyvor;38
Franciska;38
Illuusia;38
Inga-Liisa;38
Jelina;38
Krisse;38
Lydmila;38
Madleena;38
Marjuska;38
Marleen;38
Melike;38
Mette-Maria;38
Mirja-Riitta;38
Nicoletta;38
Ollintytär;38
Raquel;38
Rosamaria;38
Sania;38
Sarai;38
Sini-Marja;38
Sirius;38
Skye;38
Suvi-Tuulikki;38
Tiia-Tuulia;38
Viima;38
Adelea;37
Aija-Leena;37
Anilla;37
Arwen;37
Aula;37
Aviva;37
Catariina;37
Cecilie;37
Chi;37
Cynthia;37
Eevamaija;37
Emi;37
Emma-Leena;37
Emma-Liisa;37
Enniina;37
Erikka;37
Eva-Kaarina;37
Frideborg;37
Geraldine;37
Gun-Viol;37
Heli-Maria;37
Helmi-Sofia;37
Hilkka-Maija;37
Iidamaria;37
Iraida;37
Ivana;37
Ivanovna;37
Jamal;37
Johansdotter;37
Kamila;37
Kathryn;37
Kiisa;37
Kitte;37
Larsdotter;37
Laurintytär;37
Lien;37
Malaika;37
Margherita;37
Martine;37
Nasro;37
Natja;37
Neonilla;37
Nguyet;37
Nhung;37
Pia-Kristiina;37
Rosa-Marie;37
Saara-Sofia;37
Saija-Leena;37
Salka;37
Sasha;37
Sinaida;37
Svanhild;37
Tuuli-Maaria;37
Ulla-Maarit;37
Ahmad;36
Anastasiia;36
Annasofia;36
Anne-Maaret;36
Anne-Marika;36
Anu-Mari;36
Biritta;36
Britt-Inger;36
Dawn;36
Elda;36
Ellimaija;36
Enneli;36
Eugenie;36
Faisa;36
Fay;36
Gun-May;36
Hannemari;36
Helmina;36
Hiba;36
Iqra;36
Jenifer;36
Jounintytär;36
Kerttu-Liisa;36
Lumianna;36
Madison;36
Majbritt;36
Margitha;36
Marle;36
Mertta;36
Minta;36
Mirela;36
Naemi;36
Nawal;36
Noella;36
Priska;36
Rayaan;36
Riitta-Maria;36
Ristontytär;36
Roosamari;36
Sabrin;36
Smilla;36
Suvituulia;36
Tapiontytär;36
Titi;36
Tuomaantytär;36
Wiktoria;36
Adelé;35
Aino-Emilia;35
Airiina;35
Amani;35
Anna-Julia;35
Anna-Marie;35
Anna-Pauliina;35
Antonella;35
Avilla;35
Caitlin;35
del;35
Deniz;35
Dominique;35
Eeva-Sisko;35
Elen;35
Ellamaria;35
Emilija;35
Enni-Maria;35
Erkintytär;35
Gaia;35
Hanna-Riina;35
Hanna-Sofia;35
Helina;35
Iida-Mari;35
Ilham;35
Inga-Lis;35
Iuliia;35
Jeena;35
Josetta;35
Juno;35
Katharine;35
Katya;35
Kristiine;35
Leandra;35
Leontine;35
Liivia;35
Lilija;35
Linda-Marie;35
Maj-Brit;35
Majken;35
Maria-Sofia;35
Marike;35
Markitta;35
Millie;35
Minnaliisa;35
Mireille;35
Molla;35
Natalija;35
Ngan;35
Nikolaevna;35
Oliwia;35
Petrina;35
Pippa;35
Rabia;35
Ramla;35
Reetta-Leena;35
Reina;35
Saba;35
Seea;35
Seija-Leena;35
Suvi-Maarit;35
Teija-Liisa;35
Tuana;35
Tuikku;35
Ulla-Kaarina;35
Ulla-Liisa;35
Ullamari;35
Wambui;35
Xuan;35
Aalia;34
Adea;34
Adeleine;34
Agafia;34
Aksiina;34
Alevtina;34
Amaya;34
Annel;34
Annemaria;34
Ann-Nina;34
Anu-Leena;34
Damaris;34
Eevakaisa;34
Einikki;34
Elizabet;34
Elvia;34
Fernanda;34
Helny;34
Henna-Maaria;34
Hilja-Maria;34
Inca;34
Inga-Maria;34
Jaana-Maria;34
Jarita;34
Kara;34
Kirsi-Leena;34
Lejla;34
Leone;34
Lilya;34
Lis-Marie;34
Lounatuuli;34
Lucina;34
Mahad;34
Margaretta;34
Mariya;34
Marja-Lea;34
Meri-Helmi;34
Mirigli;34
Najmo;34
Natacha;34
Natasia;34
Neena;34
Nicolette;34
Nikola;34
Nisa;34
Nyyti;34
Ragnborg;34
Rayan;34
Reetta-Kaisa;34
Reetta-Maria;34
Ruuth;34
Saara-Liisa;34
Samsam;34
Sanna-Marja;34
Sirkkaliisa;34
Suvianna;34
Tasnim;34
Tuttu;34
Tuuve;34
Ubah;34
Unikko;34
Wanjiru;34
Wivi;34
Aiju;33
Aliida;33
Anab;33
Annabell;33
Anna-Bella;33
Anna-Kristina;33
Anne-Maaria;33
Arianne;33
Avella;33
Catrina;33
Eelia;33
Eeva-Riikka;33
Els-Maj;33
Ene;33
Eva-Lena;33
Fransina;33
Gisella;33
Giulia;33
Hailey;33
Heather;33
Helky;33
Idil;33
Inge-May;33
Jertta;33
Jessie;33
Kaisi;33
Kalla;33
Katy;33
Kieu;33
Kiia-Maria;33
Leena-Sisko;33
Liilia;33
Lilith;33
Mai-Britt;33
Maija-Sisko;33
Mairi;33
Marella;33
Mariliina;33
Mari-Susanna;33
Marleene;33
Merikukka;33
Mimma;33
Nikolina;33
Nuur;33
Omena;33
Perla;33
Princess;33
Rashid;33
Rihanna;33
Sannamaija;33
Suad;33
Suzanna;33
Tessaliina;33
Tiiamari;33
Trine;33
Ulla-Britta;33
Viktoriia;33
Ülle;33
Yvette;33
Adine;32
Ai;32
Amadea;32
Annalisa;32
Anne-Mai;32
Athene;32
Aureelia;32
Avelia;32
Catherina;32
Chris;32
Cira;32
Damla;32
Elke;32
Elviina;32
Elza;32
Evie;32
Giovanna;32
Halina;32
Jiina;32
Kaste-Helmi;32
Khalid;32
Kia-Maria;32
Leena-Riitta;32
Liliane;32
Lilja-Maria;32
Lumi-Kukka;32
Lumimarja;32
Marja-Anneli;32
Marjariitta;32
Merihelmi;32
Mimoza;32
Miretta;32
Nicoline;32
Pasintytär;32
Petra-Maria;32
Poppy;32
Rebeca;32
Roxana;32
Runo;32
Sabah;32
Salad;32
Sandy;32
Shannon;32
Terontytär;32
Tuomontytär;32
Utu;32
Valentine;32
Wanjiku;32
Warda;32
Villa;32
Zofia;32
Adrienne;31
Aino-Mari;31
Aino-Marja;31
Ann-Catrine;31
Anne-Helena;31
Anne-Leena;31
Annemi;31
Aretta;31
Beerit;31
Bernadette;31
Bibi;31
Björnsdotter;31
Crystal;31
Diem;31
Dunia;31
Edel;31
Edona;31
Fartun;31
Giselle;31
Gunvi;31
Han;31
Henna-Riitta;31
Htoo;31
Iana;31
Ida-Mari;31
Iivi;31
Ing-Britt;31
Irén;31
Janintytär;31
Jemilia;31
Jing;31
Kassandra;31
Kathrin;31
Kathy;31
Kristian;31
Laura-Maija;31
Leigh;31
Leticia;31
Liban;31
Linnèa;31
Lo;31
Maggie;31
Margret;31
Mária;31
Maria-Riitta;31
Marsa;31
Martintytär;31
Merilla;31
Munira;31
Mustikka;31
Natasa;31
Neera;31
Ninetta;31
Noora-Emilia;31
Otteliana;31
Piita;31
Rode;31
Saad;31
Sallamaria;31
Sanna-Riitta;31
Sari-Susanna;31
Seija-Sisko;31
Senny;31
Silvana;31
Sini-Pilvi;31
Sini-Sofia;31
Sini-Vuokko;31
Sirppa;31
Sofiel;31
Taru-Tuulia;31
Tiina-Leena;31
Tähkä;31
Ulfsdotter;31
Viviane;31
Yuliya;31
Abdul;30
Aile;30
Amie;30
Aninka;30
Annariitta;30
Ann-Cathrine;30
Anni-Helena;30
Arma;30
Artemis;30
Athina;30
Auvikki;30
Carelia;30
Danica;30
de;30
De;30
Edvina;30
Eerontytär;30
Eiri;30
Eliida;30
Ellevi;30
Emmie;30
Faadumo;30
Hai;30
Ioulia;30
Isse;30
Janelle;30
Janitta;30
Jasmiin;30
Jenni-Johanna;30
Jerika;30
Jolie;30
Kaja;30
Liz;30
Luz;30
Mahmoud;30
Maija-Kaarina;30
Mari-Annika;30
Marjo-Kaisa;30
Meya;30
Muna;30
Nikolajevna;30
Nimco;30
Piatta;30
Priya;30
Riitta-Marja;30
Ripsa;30
Sabriina;30
Samiira;30
Sannamaria;30
Sanna-Marika;30
Sannukka;30
Sariina;30
Seila;30
Seynab;30
Sharif;30
Silja-Maria;30
Soini;30
Solange;30
Sulamit;30
Suleiman;30
Suzana;30
Sylvie;30
Tahiti;30
Tatyana;30
Tetti;30
Tiara;30
Tiija;30
Tu;30
Tyyra;30
Vasilisa;30
Vi;30
Viivia;30
Aasa;29
Adam;29
Adile;29
Aimee;29
Aino-Leena;29
Aksa;29
Anais;29
Anatoljevna;29
Anna-Tuulia;29
Anne-Maritta;29
Artontytär;29
Augustiina;29
Aukusta;29
Axelina;29
Binta;29
Chau;29
Chioma;29
Eeva-Helena;29
Eeva-Lotta;29
Eila-Maija;29
Elektra;29
Elisia;29
Ellimaria;29
Elona;29
Emmi-Kaisa;29
Georgia;29
Hanne-Maarit;29
Helea;29
Henna-Riina;29
Hien;29
Ifeoma;29
Iinu;29
Ila;29
Irini;29
Iselin;29
Izabelle;29
Janna-Mari;29
Jarkontytär;29
Jonna-Riikka;29
Kariitta;29
Kasmira;29
Leanne;29
Lotta-Mari;29
Love;29
Luana;29
Luciana;29
Luiza;29
Mahdi;29
Marie-Christine;29
Marisanna;29
Mayvor;29
Melise;29
Meriel;29
Milla-Riina;29
Nea-Sofia;29
Osmi;29
Riia-Maria;29
Saranna;29
Silje;29
Silve;29
Sindi;29
Sol;29
Susannah;29
Suvi-Elina;29
Svitlana;29
Sätene;29
Teressa;29
Tiinamari;29
Tran;29
Tulikki;29
Uliana;29
Wei;29
Venla-Maria;29
Venus;29
Wilhelmine;29
Yara;29
Zohra;29
Adel;28
Adelein;28
Aleyna;28
Almiina;28
Alona;28
Ameliina;28
Amilda;28
Anabel;28
Aniina;28
Anna-Brita;28
Anna-Lea;28
Anna-Leea;28
Anna-Liina;28
Ann-May;28
Apila;28
Ariane;28
Aronia;28
Astri;28
Auriina;28
Cam;28
Catharine;28
Dinah;28
Dunja;28
Eedi;28
Elfrida;28
Elisaveta;28
Eloni;28
Esperanza;28
Evella;28
Faye;28
Garita;28
Grete;28
Hannariikka;28
Hannelore;28
Heli-Marja;28
Heliä;28
Hilla-Maaria;28
Holly;28
Iija;28
Ikram;28
Iren;28
Jansdotter;28
Jella;28
Jevgenia;28
Jonina;28
Joséphine;28
Jurjevna;28
Katja-Leena;28
Kesäheinä;28
Khanh;28
Kiki;28
Leena-Marjatta;28
Leenu;28
Leonoora;28
Lis;28
Lissu;28
Lucinda;28
Lumi-Maria;28
Lynne;28
Maribel;28
Mariet;28
Melika;28
Meriem;28
Metsätähti;28
Michela;28
Miia-Liisa;28
Miina-Maria;28
Narges;28
Nida;28
Njeri;28
Nura;28
Oanh;28
Oodi;28
Petersdotter;28
Rahmo;28
Retriikka;28
Rose-May;28
Ruu;28
Saili;28
Saina;28
Salama;28
Sannaleena;28
Saria;28
Selda;28
Selia;28
Shahla;28
Shanti;28
Sofija;28
Su;28
Taikatuuli;28
Taisa;28
Thérèse;28
Thien;28
Thilde;28
Tutteli;28
Wilja;28
Yee;28
Zehra;28
Zenita;28
Zsuzsanna;28
Abdikarim;27
Aileen;27
Alfiina;27
Aminata;27
Anu-Kaisa;27
Aurea;27
Aziza;27
Blanca;27
Blanka;27
Christal;27
Cristel;27
Donia;27
Donya;27
Ella-Maaria;27
Elli-Sofia;27
Emiliina;27
Emmanuelle;27
Emmi-Noora;27
Evangeline;27
Faduma;27
Faisal;27
Hanaan;27
Henna-Liisa;27
Henrita;27
Hermine;27
Hilda-Maria;27
Hue;27
Ida-Marie;27
Ingemaj;27
Ing-Mari;27
Jenna-Riikka;27
Josephina;27
Josette;27
Juhontytär;27
Karine;27
Kathrine;27
Kimmontytär;27
Kirsi-Marjut;27
Léa;27
Lis-Britt;27
Lis-Mari;27
Lotta-Emilia;27
Maj-Gun;27
Mansikka;27
Mia-Marika;27
Milou;27
Musse;27
